ID,X,Y,POTEAU_ID_POT,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN
158563,-73.58323486324879,45.49631038723229,62416,\P EN TOUT TEMPS,SD-TT,0
158566,-73.5830609476507,45.496324011486394,101332,\P EN TOUT TEMPS,SD-TT,0
158596,-73.5527495389682,45.4989110846591,11469,\A EN TOUT TEMPS,AD-TT,3
158603,-73.5621578608896,45.512305009371204,12889,\P EN TOUT TEMPS,SD-TT,0
158604,-73.552711714712,45.5153782177255,166971,\P 07h-09h LUNDI JEUDI 1 AVRIL AU 1 DEC.,SB-AA-A,0
158605,-73.552711714712,45.5153782177255,166971,\P RESERVE S3R 09h-23h,R-PF,3
158606,-73.59674900289001,45.494086123700505,212980,\A EN TOUT TEMPS,AD-TT,3
158607,-73.59674900289001,45.494086123700505,212980,\P 13h30-14h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VM-A,2
158608,-73.59674900289001,45.494086123700505,212980,P 15 min 07h-18h LUN. AU VEN.,PV-DB,2
158610,-73.59987843328209,45.496108080000404,55197,\P EN TOUT TEMPS,SD-TT,0
158613,-73.60118998418241,45.4968088040936,55205,\P EN TOUT TEMPS,SD-TT,0
158615,-73.60028554389741,45.497268522141894,216364,\P EN TOUT TEMPS,SD-TT,0
158616,-73.58939496792671,45.4953653953554,136103,\A EN TOUT TEMPS,AD-TT,3
158617,-73.58939496792671,45.4953653953554,136103,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
158619,-73.6003899452753,45.4966160435287,127119,\P EN TOUT TEMPS,SD-TT,0
158620,-73.5888568492839,45.495653765366605,136110,\P EN TOUT TEMPS,SD-TT,3
158723,-73.555407435967,45.5254191595932,130918,\P EN TOUT TEMPS,SD-TT,3
158729,-73.55519634079342,45.496093417132705,91660,\A EN TOUT TEMPS,AD-TT,0
158731,-73.5543959290534,45.4957518603085,163939,\A EN TOUT TEMPS,AD-TT,0
158764,-73.56542345661441,45.52214119012879,216113,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,3
158788,-73.5581486086123,45.51122621281,101918,\P 07h-08h MAR. VEN. 1 MARS AU 1 DEC.,SB-VX,0
158791,-73.55429142870071,45.5313811289596,30162,Arrêt d'autobus,BUS,0
158894,-73.5642892319368,45.4979018471722,91996,\A EN TOUT TEMPS,AD-TT,0
158898,-73.5641311452927,45.49671864125111,138396,\A EN TOUT TEMPS,AD-TT,0
158907,-73.5665111910708,45.50228281289411,92911,\P 22h30-23h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-PO-A,0
158910,-73.56938945653229,45.498929184010294,138324,\P 22h-23h MAR. VEN. 1 MARS AU 1 DEC.,SB-SH,0
158915,-73.5620681102869,45.501970368365896,91290,P 15 MIN. RESERVE HOTEL,PD-TD,0
158918,-73.5634959140024,45.50216754913771,93018,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
158919,-73.5634959140024,45.50216754913771,93018,\P 06h-07h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AA,0
158923,-73.5786799104864,45.490338647431706,56059,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
158926,-73.5779260149095,45.4910140479626,63174,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
158928,-73.5779260149095,45.4910140479626,63174,\P 9h30 A 15h30 LUN A VEN  DU 1 SEPT. AU 23 JUIN,SV-JV,3
158968,-73.5594133821079,45.5260245379377,36527,Arrêt d'autobus,BUS,0
158970,-73.55471209157459,45.5146304090024,93559,\P EN TOUT TEMPS,SD-TT,3
159143,-73.5510026277377,45.5198242067852,181265,\A EN TOUT TEMPS,AD-TT,2
159144,-73.5515588390083,45.519162574378,105494,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0
159146,-73.5515588390083,45.519162574378,105494,\A EN TOUT TEMPS,AD-TT,2
159147,-73.5549817962315,45.5159845403508,215891,Arrêt d'autobus,BUS,2
159150,-73.5464744109772,45.52311955361779,29749,\A EN TOUT TEMPS,AD-TT,0
159154,-73.5651315530077,45.5105756564898,34370,Arrêt d'autobus,BUS,0
159162,-73.5754099151562,45.493620787205,104942,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159164,-73.5754099151562,45.493620787205,104942,Arrêt d'autobus,BUS,0
159165,-73.57424201277351,45.494836342217205,159877,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159167,-73.57160188603291,45.4976590389024,151742,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159169,-73.57476950037079,45.4943050899848,104945,Arrêt d'autobus,BUS,2
159170,-73.57476950037079,45.4943050899848,104945,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159173,-73.5731208163875,45.4960248598158,104956,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159176,-73.5703085084575,45.4989959753343,215698,Arrêt d'autobus,BUS,0
159177,-73.5701661334424,45.499172756178396,215697,Arrêt d'autobus,BUS,8
159180,-73.5680121631536,45.5014495741086,105040,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159182,-73.5673628276384,45.502110254840005,215696,Arrêt d'autobus,BUS,0
159183,-73.5671227776883,45.5023658796178,215695,Arrêt d'autobus,BUS,2
159188,-73.5655560283921,45.5044969787773,105099,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159190,-73.5655560283921,45.5044969787773,105099,\P EN TOUT TEMPS,SD-TT,3
159193,-73.5651239214645,45.505001137890005,105101,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159203,-73.56445427850441,45.50587436507111,36462,Arrêt d'autobus,BUS,3
159204,-73.5643947692087,45.5059508852528,36467,Arrêt d'autobus,BUS,0
159206,-73.5623880582219,45.508170110368006,36592,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159209,-73.56183807931141,45.5088272942024,36605,Arrêt d'autobus,BUS,2
159210,-73.5609553117902,45.5098265933328,105111,\P EN TOUT TEMPS,SD-TT,2
159211,-73.5609553117902,45.5098265933328,105111,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159213,-73.5603933963919,45.510578259782704,105113,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159219,-73.55983530031999,45.5111679498561,105123,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159221,-73.55983530031999,45.5111679498561,105123,\P EN TOUT TEMPS,SD-TT,0
159223,-73.5596128037603,45.5114380187025,37722,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159226,-73.55945138439091,45.5115910759144,37720,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159230,-73.55904793734071,45.5120682012451,147402,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159231,-73.55818059387249,45.5130044814861,105158,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
159233,-73.55818059387249,45.5130044814861,105158,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,3
159235,-73.55818059387249,45.5130044814861,105158,Arrêt d'autobus,BUS,2
159236,-73.5647302990892,45.5007136094176,92201,\A RESERVE AUTOBUS,AR-TT,2
159237,-73.5647302990892,45.5007136094176,92201,\P RESERVE CORPS DIPLOMATIQUE,R-CD,3
159240,-73.564443381063,45.5005293037422,92204,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0
159241,-73.564443381063,45.5005293037422,92204,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0
159244,-73.568963452454,45.507324977394504,36070,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0
159274,-73.5584229455332,45.5142103071908,216331,\P RESERVE MOTOS,R-MO,2
159275,-73.5584884709282,45.5142416601229,216330,\P RESERVE MOTOS,R-MO,3
159279,-73.56814828090499,45.5035641243176,159056,\P RESERVE MOTOS,R-MO,2
159299,-73.5610823764911,45.501583967127,96020,\P 08h-18h LUN. AU VEN.,SV-OD,3
159300,-73.5610823764911,45.501583967127,96020,\P RESERVE TAXIS,R-TA,2
159327,-73.55588069641671,45.50156863330871,92417,\P EN TOUT TEMPS,SD-TT,3
159328,-73.55588069641671,45.50156863330871,92417,\P 09h-17h LUN. AU VEN.,SV-JH,2
159329,-73.5527815613708,45.508368419139,115673,\P EN TOUT TEMPS,SD-TT,0
159331,-73.58603215599159,45.498926860462504,100496,\P EN TOUT TEMPS,SD-TT,0
159332,-73.5872926619866,45.49849397917539,100484,\P EN TOUT TEMPS,SD-TT,0
159335,-73.5853614152568,45.500133154078206,155909,\A EN TOUT TEMPS,AD-TT,2
159337,-73.5853614152568,45.500133154078206,155909,P 15 min,PD-DT,3
159338,-73.58537852452041,45.5000746514637,156455,\A 16h-18h LUN. AU VEN.,AV-PJ,0
159339,-73.58537852452041,45.5000746514637,156455,P 15 min,PD-DT,2
159342,-73.58379756017109,45.5023209312858,75082,\P EN TOUT TEMPS,SD-TT,3
159344,-73.5815312556565,45.5022235885731,105737,\P 12h-13h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VJ-A,2
159345,-73.58283245058409,45.5027445614613,105741,\P EN TOUT TEMPS,SD-TT,8
159346,-73.5811200747,45.4882268035853,57607,\P 09h-10h LUN. JEU. 1 MARS AU 1 DEC.,SB-JC,0
159347,-73.5811200747,45.4882268035853,57607,\P RESERVE S3R 16h-23h,R-RL,3
159348,-73.5809281067463,45.4876240433107,57615,\P RESERVE S3R 09h-23h,R-PF,2
159349,-73.5809281067463,45.4876240433107,57615,\P 09h30-10h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VD-A,0
159362,-73.5600843127262,45.5121486465714,12207,\P 06h30-07h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-AB-A,0
159364,-73.5606701633649,45.512440785430094,162876,\P EN TOUT TEMPS,SD-TT,2
159365,-73.5607517984933,45.5124812349128,12205,\P 06h30-07h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-AB-A,0
159367,-73.56096279555,45.51269258526171,131681,\P 06h30-07h30 LUN. JEU. 1 AVIL AU 1 DEC.,SB-AE-A,0
159570,-73.5716487370257,45.500530032715304,216323,\P EN TOUT TEMPS,SD-TT,2
159580,-73.5806884408867,45.4874802375764,214363,\P EN TOUT TEMPS,SD-TT,0
159581,-73.5497454927667,45.5299344587956,29611,\P 13h-14h MAR. VEN. 1 MARS AU 1 DEC.,SB-VS,0
159620,-73.5605277057468,45.5123733728862,89429,\P EN TOUT TEMPS,SD-TT,3
159621,-73.5605277057468,45.5123733728862,89429,\P 06h30-07h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-AB-A,0
159628,-73.5539767860557,45.509443171937896,12390,\P 06h30-07h30 LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AB,0
159629,-73.5539767860557,45.509443171937896,12390,\A EN TOUT TEMPS,AD-TT,2
159630,-73.5539767860557,45.509443171937896,12390,\P RESERVE VEHICULES DE LA VILLE,R-VA,3
159653,-73.5814328255666,45.494970918212296,55511,Arrêt d'autobus,BUS,2
159657,-73.585057282618,45.4920167867668,55458,\P 10h-11h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JE-A,0
159658,-73.585057282618,45.4920167867668,55458,\P EN TOUT TEMPS,SD-TT,3
159659,-73.585057282618,45.4920167867668,55458,\P RESERVE S3R 09h-23h,R-PF,2
159660,-73.5855755728048,45.4915709764785,55464,\P 10h-11h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JE-A,0
159661,-73.58409038715159,45.4940646491564,25199,\A EN TOUT TEMPS,AD-TT,3
159719,-73.5527448975501,45.517920252892296,105376,\A EN TOUT TEMPS,AD-TT,2
159720,-73.5527448975501,45.517920252892296,105376,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0
159722,-73.5527448975501,45.517920252892296,105376,\P RESERVE TAXIS,R-TA,3
159724,-73.56867219806679,45.5036133019183,92892,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0
159725,-73.5688380320163,45.503509720164004,92891,\P 06h30-07h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AB-A,0
159763,-73.554111293587,45.5266975528547,124781,\A EN TOUT TEMPS,AD-TT,0
159764,-73.5535721665178,45.526427855169494,124784,\A EN TOUT TEMPS,AD-TT,0
159766,-73.5533300114122,45.5263109893626,124787,Arrêt d'autobus,BUS,0
159767,-73.55258679021091,45.52596939495629,124825,\A EN TOUT TEMPS,AD-TT,0
159768,-73.55048884122981,45.524998514836206,124977,\A EN TOUT TEMPS,AD-TT,0
159769,-73.548912784178,45.524234336877,29537,\A EN TOUT TEMPS,AD-TT,0
159770,-73.5482388476544,45.5239241787611,29543,\A EN TOUT TEMPS,AD-TT,0
159772,-73.5501470342064,45.5248186974829,29530,Arrêt d'autobus,BUS,0
159774,-73.5709940640654,45.501758205714395,57882,\A EN TOUT TEMPS,AD-TT,0
159777,-73.5589375655937,45.5017335680169,213141,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
159822,-73.5587939606376,45.511685899551495,101946,\A RESERVE AUTOBUS,AR-TT,0
159826,-73.5581241395392,45.5113892945806,101938,\A EN TOUT TEMPS,AD-TT,0
159828,-73.5591004918365,45.5015175214569,216436,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
160169,-73.568695851008,45.510561105814,215862,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
160171,-73.568695851008,45.510561105814,215862,\P RESERVE S3R 09h30-23h,R-RA,0
160188,-73.5664800191017,45.5179265827876,34723,\P EN TOUT TEMPS,SD-TT,0
160208,-73.5684296657874,45.499897796762106,216671,P 15 MIN. RESERVE HOTEL,PD-TD,2
160209,-73.5684296657874,45.499897796762106,216671,\P RESERVE TAXIS,R-TA,3
160299,-73.5778273936967,45.4972050450284,157127,\P RESERVE CORPS DIPLOMATIQUE,R-CD,3
160451,-73.5531904702907,45.52087602214729,120957,INTERDICTION DE STAT. S3R DE 15H - 3H,R-WZ,2
160458,-73.5646855489414,45.5108683585091,12475,\P 06h30-07h30 MAR. VEN. 1 MARS AU 1 DEC.,SB-AB,0
160459,-73.5646855489414,45.5108683585091,12475,\P EN TOUT TEMPS,SD-TT,3
160486,-73.588475447381,45.4954335995765,130964,\A 08h-09h30  16h-18h30 LUN. AU VEN.,AV-QC,0
160487,-73.588475447381,45.4954335995765,130964,\P EN TOUT TEMPS,SD-TT,0
160488,-73.58778016967379,45.49571758690829,164640,\A 08h-09h30  16h-18h30 LUN. AU VEN.,AV-QC,0
160489,-73.58778016967379,45.49571758690829,164640,\P EN TOUT TEMPS,SD-TT,0
160490,-73.5847963653405,45.493452233003396,25182,\P EN TOUT TEMPS,SD-TT,0
160551,-73.5534467708964,45.5245607469868,163721,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,2
